LONLAT
-3.33333333333333 59.1666666666667 0.102258822165698 0.0916722081093058 0.0914673883175263 0.108844015683669 0.113289314641627 0.109524694286495 0 0.0926302277490575 0.0861825916321139 0.0809657018030571 0.0909791173521563 0.10458857995207
-3.16666666666667 59.1666666666667 0.102468747956903 0.0918109245529001 0.0917325261903407 0.109119415884956 0.113667375939001 0.109734383090392 0 0.0932561093825648 0.0865618667208532 0.0810968161416421 0.0912864262482549 0.104706157356154
-3.5 59 0.101333439778953 0.091418106375564 0.0910402763535551 0.10823154391464 0.1120629408562 0.109638397439631 0 0.0918990526129352 0.0859003745827477 0.0814703578782976 0.0900000468752974 0.103807521988187
-3.33333333333333 59 0.101648097402034 0.091507527064075 0.0913596027473961 0.108564717588953 0.112720487253208 0.109500951772683 0 0.0925094311413271 0.0861579584837801 0.0813603589004165 0.0904592539179713 0.103925100868503
-3.16666666666667 59 0.101902468410519 0.091632916113145 0.0916489834033379 0.108861634070637 0.113288579472736 0.109562008066998 0 0.0931303991959699 0.0864793809992601 0.081196808978204 0.0908321209474618 0.10404267832283
-3 59 0.102116048567671 0.0917713379610559 0.0919183357534582 0.109138127063207 0.113702199248714 0.10976208665726 0 0.0937561492977732 0.0868547067915571 0.0812526194647582 0.0911442749292677 0.104160255726925
-3 58.8333333333333 0.101556099347751 0.0915920987882083 0.0918381251588147 0.108883162834922 0.113367300282663 0.109566875620329 0 0.0936299003105068 0.0867624794636157 0.0812711196742849 0.0907002909698189 0.103496776693973
-5 58.6666666666667 0.100158303980646 0.0898785185033652 0.0887508811693419 0.105565794314997 0.112931845707267 0.106656324523533 0 0.0860443689663573 0.0818390989872006 0.0768316298788328 0.0881215463135749 0.101422432260173
-4.83333333333333 58.6666666666667 0.0976142436088397 0.0899185729795622 0.0885273746921523 0.105877266901868 0.112598000940322 0.106715222819216 0 0.086559416124414 0.0821467039737342 0.0745164682209016 0.0877005139845522 0.101539973588475
-4.66666666666667 58.6666666666667 0.0947806867553763 0.0899625996190256 0.088339484239078 0.106321848891592 0.112514354902258 0.106696274819767 0 0.0870644278335971 0.082342814931894 0.072415422031535 0.087037368728635 0.101657826931859
