LONLAT
-3.33333333333333 59.1666666666667 2.14614807567608 2.16096179035412 2.0401992225618 2.3934812577807 2.3430634375142 2.25658156625555 2.00686684194853 2.09166191865414 2.16735607920841 2.26624941917306 2.45027249203418 2.34336044119663
-3.16666666666667 59.1666666666667 2.06539769189224 2.15781723832475 2.07571619848607 2.42004292619412 2.3406628209275 2.26329615130118 2.00611488035627 2.09906840624425 2.17887817777749 2.27627605616226 2.46380710596341 2.36292958460753
-3.5 59 2.37048361441265 2.2546569900755 2.09482169004733 2.38033951390799 2.34873291203543 2.26554757235667 2.02547904793395 2.08440984872576 2.1490824079995 2.25310330294703 2.42886909900849 2.31715472628402
-3.33333333333333 59 2.3063139441381 2.3090902517589 2.08876183468688 2.40193068832377 2.35098683021876 2.26445289119401 2.0236282254646 2.0879018480398 2.15863060120434 2.25973401769437 2.44045239329502 2.3318509976805
-3.16666666666667 59 2.11319393041708 2.18199554837879 2.0690760764339 2.4203632175132 2.29841283357426 2.24762319864339 2.00127894341831 2.09687017075589 2.17589175914144 2.27262383942616 2.46290122524154 2.35475612308103
-3 59 2.05649448517322 2.12969754359688 2.08179546846718 2.44408116563466 2.31126376529976 2.25979247774862 2.00279852710274 2.103916408381 2.18737675593788 2.28579159537336 2.48143701090919 2.37752583632886
-3 58.8333333333333 2.07879871959065 2.25121699671746 2.10277278985959 2.44571291844055 2.29627205631829 2.25520251545049 1.99599194170555 2.10044700708124 2.18434384751413 2.28162500728959 2.47838765803371 2.37467162479826
-5 58.6666666666667 2.43085017148966 2.17230641544014 2.14156305260541 2.40254535919272 2.85464639634551 2.5398083167424 2.1834038645007 2.14643899257272 2.15501081798592 2.30865664865467 2.59127784273345 2.68510891228831
-4.83333333333333 58.6666666666667 2.46249255208868 2.21491800490294 2.1606375989897 2.43237023442021 2.84675034774735 2.58175547701396 2.20095557551406 2.16856345474322 2.19579212049085 2.35171233490061 2.63974728049407 2.7132867374229
-4.66666666666667 58.6666666666667 2.42366177537073 2.28464521763474 2.16006420351862 2.44772541151025 2.81757685986157 2.59773296313218 2.2006574853848 2.18786929448195 2.23553065389132 2.39287093829128 2.68386830776092 2.72571030660735
-4.16666666666667 58.6666666666667 2.4445925224313 2.34122689691924 2.19021986900285 2.53436036743068 2.6494948626967 2.55968877235521 2.17342013762257 2.21603712980843 2.29545283251997 2.42016160847975 2.6795704906531 2.63185546380948
-4 58.6666666666667 2.38298669755903 2.24348033713123 2.16109648310785 2.48677811059552 2.53448560012709 2.46661224902609 2.13132403481886 2.17775233250902 2.24645660195499 2.3573407931552 2.57125870651669 2.49877402558345
-3.83333333333333 58.6666666666667 2.27560456643961 2.24703282910179 2.12584932363706 2.40252400692539 2.39484854135369 2.32719545934073 2.07889342194921 2.10928214243466 2.15737305473559 2.25856888012117 2.43260243109434 2.32465555393789
-3.66666666666667 58.6666666666667 2.31435146613314 2.21182657393651 2.10478213694282 2.34968358591305 2.29369442362865 2.22881576662051 2.0339326371891 2.06626619378653 2.10858818814363 2.20574002232967 2.35921452675258 2.2432979939443
-3.5 58.6666666666667 2.34154008124806 2.20761554763638 2.1303832103856 2.3845915307742 2.31390033586235 2.25202409697466 2.0312533727802 2.07854153256793 2.13886798065803 2.23794501628187 2.40149379313879 2.29071921507432
-3.33333333333333 58.6666666666667 2.16106759786935 2.23834807117358 2.1355207203052 2.42197881704813 2.29376595529672 2.25746312607486 2.01654150161677 2.08913239542065 2.16297614393111 2.2592375123258 2.43990327385947 2.32943530984159
-3.16666666666667 58.6666666666667 2.30851093557836 2.2553009116759 2.15971415388732 2.43928832559934 2.30891523883805 2.26347915312999 2.00906081691136 2.09388498509863 2.17654428957483 2.27823645842025 2.46604288043427 2.36709965593367
-6.5 58.5 2.17551465189361 1.94432399543461 1.91404555758258 2.20637698744474 2.55781750427553 2.21874776363575 1.89972561467525 1.94671074444335 2.02706683838119 2.12820461890429 2.44310899126335 2.50563666286862
-6.33333333333333 58.5 2.23724680335953 2.01087168778969 1.9452324494889 2.22521004533487 2.57354322602202 2.24031345566268 1.92635437954991 1.96194016602226 2.03597571800152 2.1410694984065 2.45467661878119 2.51887212637252
-5.16666666666667 58.5 2.62799734427428 2.14732804560698 2.19143467151723 2.39487977038224 2.82769890820742 2.4891587212368 2.17553427155252 2.14226304918865 2.11920188433995 2.26108326651848 2.54541860977277 2.69275959869998
-5 58.5 2.46196741315122 2.1929339862204 2.21689791120313 2.43121439589956 2.88531678854974 2.55775158402586 2.21620012330907 2.16725181940579 2.1537205735886 2.28848904239514 2.57207264298841 2.72995768797338
-4.83333333333333 58.5 2.62449509063636 2.30522200549522 2.27468466575161 2.47964259138526 2.88594719269591 2.61777375759993 2.24384747809434 2.18767693417743 2.21427171797424 2.33768546186329 2.63618131612576 2.78250715498585
