L8_ID	X	Y
4321	33.420922	59.994389
4322	169.079074	59.994386
4324	-149.68454	59.987674
4326	30.315441	59.987676
4327	172.184555	59.987674
4328	52.629467	60.012665
4329	149.870533	60.012665
4330	-127.370515	60.012663
4332	-145.021809	59.970294
4333	34.978173	59.970297
4334	167.521824	59.970294
4336	61.176802	60.023702
4337	141.323196	60.023701
4338	-118.823179	60.023698
4340	-151.229101	59.957156
4341	28.770885	59.957162
4343	-6.270882	59.957154
4344	46.875078	59.979426
4345	155.624923	59.979426
4346	-133.124907	59.979423
4348	92.119645	60.027689
4349	110.380354	60.027689
4351	-69.619637	60.027681
4352	-143.464034	59.927775
4353	36.535948	59.927779
4354	165.96405	59.927776
4356	-152.765829	59.908791
4358	27.234155	59.908794
4360	98.495433	59.959261
4361	104.004566	59.959261
4362	-81.504555	59.959254
4363	-75.995423	59.959252
4364	85.83996	59.94088
4365	116.660039	59.94088
4366	-94.160027	59.940874
4367	-63.339952	59.940873
4368	-141.907603	59.866787
4369	38.092383	59.866792
4370	164.407622	59.866789
4372	81.323861	59.925972
4373	121.176138	59.925972
4374	-98.676123	59.925965
4376	-154.293005	59.84281
4377	-3.206975	59.84281
4378	25.706976	59.842813
4380	-173.258067	59.822638
4381	-164.241912	59.822639
4382	15.758068	59.822637
4383	6.74192	59.82263
4384	71.13679	59.916625
4385	131.363212	59.916625
4386	-108.863193	59.916618
4387	-48.636787	59.916614
4388	68.279505	59.898432
4389	134.220494	59.898432
4390	-111.720479	59.898426
4391	-45.779503	59.898422
4392	73.998824	59.873127
4393	128.501174	59.873127
4394	-106.001159	59.873122
4396	-140.354366	59.787323
4398	39.645616	59.787329
4399	162.854388	59.787322
4400	48.411557	59.794812
4401	154.088443	59.794812
4402	-131.588428	59.794809
4404	-155.808977	59.759492
4405	-1.691002	59.759489
4406	24.191002	59.759492
4408	90.377418	59.825991
4409	112.122581	59.825991
4411	-67.87741	59.825981
4412	65.436548	59.818042
4413	137.063449	59.818043
4414	-114.563434	59.818037
4415	-42.936547	59.818032
4416	58.376182	59.788167
4417	144.123818	59.788168
4418	-121.623803	59.788165
4420	54.136636	59.760557
4421	148.363363	59.760557
4422	-125.863346	59.760555
4424	96.692162	59.785183
4425	105.807837	59.785183
4427	-74.192153	59.785175
4428	76.85628	59.769024
4429	125.643719	59.769024
4430	-103.143702	59.769019
4432	-138.806159	59.689421
4434	41.193823	59.689425
4435	161.306178	59.689422
4436	-157.312176	59.659135
4437	22.687805	59.659139
4438	-0.187804	59.659132
4439	-165.678947	59.634752
4440	-171.821034	59.634748
4441	14.321033	59.634749
4442	8.178954	59.634745
4443	-168.75	59.790497
4444	11.249991	59.79049
4445	62.617466	59.675459
4446	139.882531	59.675459
4447	-117.382517	59.675456
4449	84.166311	59.67371
4450	118.333688	59.67371
4451	-95.833678	59.673705
4453	49.932961	59.592358
4454	152.567037	59.592359
4455	-130.067023	59.592357
4457	-137.26477	59.573157
4459	42.735213	59.573161
4460	159.764785	59.573158
4462	-158.801116	59.542078
4463	21.198866	59.542081
4465	88.662752	59.607296
4466	113.837247	59.607296
4468	-66.162743	59.607286
4469	94.916192	59.610532
4470	107.583807	59.610532
4472	-72.416184	59.610523
4473	79.700358	59.606067
4474	122.799641	59.606067
4475	-100.299627	59.606061
4477	101.25	59.518983
4478	-78.749988	59.518973
4479	55.622946	59.491504
4480	146.877054	59.491504
4481	-124.377036	59.491501
4483	-135.731931	59.438644
4484	44.268058	59.43865
4487	59.831496	59.471131
4488	142.668506	59.471131
4489	-120.168486	59.471129
4492	-160.27441	59.408681
4493	19.725574	59.408684
4495	69.642465	59.476009
4496	132.857535	59.476008
4497	-110.357518	59.476002
4499	72.467488	59.466073
4500	130.032512	59.466074
4501	-107.532495	59.466068
4503	93.16695	59.42781
4504	109.333049	59.42781
4506	-70.666943	59.427801
4507	51.437849	59.372353
4508	151.062152	59.372351
4509	-128.562134	59.372349
4511	66.826994	59.42481
4512	135.673007	59.424811
4513	-113.17299	59.424806
4514	-44.326992	59.4248
4515	82.523053	59.386802
4516	119.976946	59.386802
4517	-97.47693	59.386795
4519	75.292949	59.39578
4520	127.20705	59.39578
4521	-104.707035	59.395773
4523	86.975931	59.37043
4524	115.524068	59.37043
4525	-93.024055	59.370423
4526	-64.475925	59.370421
4527	99.445328	59.365731
4528	103.054671	59.365731
4529	-80.554659	59.365724
4530	-76.945318	59.36572
4531	-167.154499	59.391147
4533	12.84548	59.391143
4534	9.654506	59.391139
4535	-134.20931	59.286036
4537	45.790677	59.286041
4538	156.709325	59.286038
4539	-161.730766	59.259329
4541	18.269223	59.259333
4542	4.230777	59.259325
4543	64.030277	59.312233
4544	138.46972	59.312232
4545	-115.969706	59.312229
4547	-147.372257	59.190429
4549	32.62773	59.190436
4550	169.87228	59.19043
4551	-148.885789	59.185019
4553	31.114199	59.185027
4555	78.110082	59.266493
4556	124.389917	59.266493
4557	-101.889902	59.266486
4561	34.144965	59.177971
4563	-150.393893	59.161887
4564	-7.106086	59.161887
4565	29.606094	59.161893
4567	91.444098	59.232562
4568	111.055901	59.232562
4570	-68.94409	59.232553
4571	57.087327	59.205907
4572	145.41267	59.205908
4573	-122.912655	59.205903
4575	-144.335824	59.147505
4577	35.664168	59.147512
4578	166.835839	59.147505
4579	28.105092	59.121229
4580	-151.894897	59.12122
4581	-5.605083	59.121219
4583	97.664632	59.184321
4584	104.835367	59.184321
4586	-75.164619	59.184311
4587	-127.075083	59.135107
4588	52.924899	59.135108
4589	149.575099	59.135108
4591	-163.168994	59.094433
4593	16.830991	59.094437
4594	5.669009	59.094429
4595	37.183582	59.098987
4597	165.316427	59.098977
4598	-142.816411	59.098977
4599	47.301479	59.115527
4600	155.198522	59.115524
4601	-132.698504	59.115519
4603	61.261353	59.138484
4604	141.238646	59.138484
4605	-118.738629	59.13848
4607	26.612821	59.063251
4608	-153.387167	59.063241
4609	-4.112814	59.063241
4611	85.317389	59.114766
4612	117.18261	59.114766
4613	-94.682598	59.11476
4614	-62.81738	59.114757
4615	38.701455	59.03235
4617	163.798554	59.032341
4618	-141.298538	59.03234
4619	80.910743	59.080275
4620	121.589256	59.080275
4621	-99.089241	59.080268
4623	-154.869134	58.988212
4624	-2.630848	58.98821
4625	25.130854	58.988218
4627	89.747585	59.0221
4628	112.752414	59.0221
4630	-67.247577	59.02209
4631	70.973735	59.040781
4632	131.526265	59.040781
4633	-109.02625	59.040775
4635	40.216043	58.947604
4636	-139.783946	58.947595
4638	162.283961	58.947595
4639	95.910039	59.007951
4640	106.58996	59.007951
4642	-73.410028	59.007942
4643	68.1873	59.017898
4644	134.312702	59.017898
4645	-111.812684	59.017893
4646	-45.687297	59.017889
4647	-164.588029	58.914421
4649	15.411951	58.914422
4650	7.088045	58.914416
4651	73.765323	59.003696
4652	128.734678	59.003695
4653	-106.234661	59.003691
4655	-156.339295	58.896417
4656	-1.160686	58.896416
4657	23.660693	58.896423
4660	48.79896	58.927324
4661	153.701045	58.927322
4662	-131.201027	58.92732
4664	11.249993	59.04318
4665	65.41484	58.934551
4666	137.085157	58.93455
4667	-114.585144	58.934546
4668	-42.914841	58.934541
4669	58.52885	58.904185
4670	143.971152	58.904184
4671	-121.471132	58.904181
4673	54.392901	58.880972
4674	148.107094	58.880971
4675	-125.607083	58.880969
4678	41.725638	58.844784
4679	160.774368	58.844777
4680	-138.274354	58.844776
4681	76.553434	58.90768
4682	125.946565	58.90768
4683	-103.446551	58.907674
4685	22.20376	58.788182
4686	-157.796228	58.788172
4688	83.687622	58.840027
4689	118.812377	58.840027
4690	-96.312365	58.84002
4691	-61.187616	58.840016
4692	94.181131	58.827387
4693	108.318868	58.827387
4695	-71.681123	58.827377
4696	62.665142	58.790713
4697	139.834856	58.790714
4698	-117.334839	58.790709
4701	-165.986908	58.719733
4702	8.486922	58.719732
4703	14.013077	58.719736
4704	88.077591	58.7948
4705	114.422408	58.7948
4706	-91.922397	58.794793
4707	-65.577584	58.79479
4708	43.228565	58.723972
4709	-136.771429	58.723962
4711	159.271445	58.723963
4712	100.363718	58.779718
4713	102.136281	58.779718
4714	-79.636272	58.779711
4715	-77.86371	58.779709
4716	50.281694	58.721693
4717	152.218313	58.721688
4718	-129.718293	58.721686
4720	79.329877	58.75438
4721	123.170122	58.75438
4722	-100.670105	58.754373
4724	20.761395	58.663835
4725	-159.23859	58.663828
4729	44.723194	58.58527
4730	157.776816	58.585264
4731	-135.276802	58.585261
4732	55.840771	58.610309
4733	146.659225	58.610309
4734	-124.159212	58.610305
4736	92.477563	58.637061
4737	110.022436	58.637061
4739	-69.977555	58.637051
4740	59.946706	58.586779
4741	142.553297	58.586779
4742	-120.053276	58.586774
4744	19.334847	58.523753
4745	-160.665138	58.523745
4750	12.635215	58.510832
4751	9.864779	58.510829
4752	98.605571	58.588002
4753	103.894428	58.588002
4754	-81.394418	58.587994
4755	-76.105564	58.587993
4756	69.517422	58.59787
4757	132.982575	58.59787
4758	-110.482562	58.597864
4760	72.273498	58.593341
4761	130.226504	58.59334
4762	-107.726487	58.593336
4764	86.434449	58.54971
4765	116.06555	58.54971
4766	-93.565538	58.549702
4767	-63.934443	58.5497
4768	82.087146	58.546171
4769	120.412853	58.546171
4770	-97.912841	58.546164
4773	51.748366	58.498911
4774	150.751638	58.498909
4775	-128.251619	58.498906
4776	66.770889	58.542947
4777	135.729112	58.542947
4778	-113.229095	58.542943
4780	75.030692	58.530105
4781	127.469306	58.530106
4782	-104.969293	58.530099
4785	46.207963	58.428834
4786	156.292048	58.428828
4787	-133.792032	58.428826
4788	31.873265	58.37772
4790	-9.373257	58.37771
4792	33.349778	58.376682
4796	17.925266	58.368327
4798	-162.074721	58.368319
4799	4.574737	58.368317
4800	30.401828	58.361373
4802	-7.90182	58.361363
4804	90.799205	58.433543
4805	111.700794	58.433543
4807	-68.299198	58.433532
4808	34.82974	58.358113
4812	64.04238	58.428313
4813	138.45762	58.428314
4814	-115.957601	58.428309
4816	28.937058	58.327829
4817	-151.062931	58.32782
4818	-6.43705	58.32782
4820	96.872225	58.407553
4821	105.627774	58.407553
4823	-74.372213	58.407543
4824	77.78088	58.409454
4825	124.719119	58.409454
4826	-102.219105	58.409448
4828	36.311505	58.321896
4832	27.480502	58.277306
4833	-152.519489	58.277297
4834	-4.980495	58.277296
4836	57.267541	58.323509
4837	145.232461	58.323509
4838	-122.732441	58.323506
4840	37.793418	58.267956
4843	164.706593	58.267947
4844	47.681378	58.254846
4846	154.818632	58.254838
4847	-132.318615	58.254837
4848	-126.802223	58.259288
4850	53.197761	58.259292
4851	149.302238	58.259289
4852	26.033653	58.210052
4853	-153.966341	58.210044
4854	-3.533645	58.210042
4856	84.818592	58.286316
4857	117.681407	58.286316
4858	-95.181394	58.286309
4859	-62.318588	58.286305
4860	16.533706	58.197965
4863	5.966296	58.197953
4864	61.340222	58.25414
4865	141.159777	58.25414
4866	-118.659762	58.254136
4868	39.273823	58.19625
4871	163.226185	58.19624
4872	80.516443	58.233323
4873	121.983556	58.233323
4874	-99.483541	58.233315
4876	95.163504	58.227234
4877	107.336495	58.227234
4879	-72.663493	58.227227
4880	89.146142	58.214701
4881	113.353857	58.214701
4882	-90.853848	58.214692
4883	-66.646134	58.21469
4884	24.597943	58.126349
4885	-155.402047	58.12634
4886	-2.097936	58.126339
4889	11.25	58.282227
4890	101.25	58.153146
4891	-78.749991	58.153139
4892	40.751075	58.106776
4895	161.748932	58.106766
4896	70.817428	58.16529
4897	131.68257	58.16529
4898	-109.182554	58.165284
4900	68.098274	58.137958
4901	134.401727	58.137958
4902	-111.901711	58.137953
4904	73.542028	58.134276
4905	128.957969	58.134276
4906	-106.457958	58.13427
4908	23.174731	58.026505
4909	-156.825256	58.026496
4910	-0.674727	58.026495
4911	49.142021	58.063514
4912	-130.857974	58.063506
4914	153.35799	58.063507
4917	7.338884	58.013083
4918	15.16112	58.01309
4919	42.223559	57.999565
4920	-137.776433	57.999557
4922	160.276452	57.999558
4923	65.392714	58.051791
4924	137.107287	58.051791
4925	-114.607269	58.051786
4927	58.672363	58.020981
4929	-121.327618	58.020976
4931	93.479106	58.04025
4932	109.020893	58.04025
4934	-70.979097	58.040241
4936	54.62878	58.003175
4938	-125.371206	58.003168
4939	76.264076	58.045901
4940	126.235923	58.045901
4941	-103.735909	58.045896
4943	83.230491	58.004399
4944	119.269508	58.004399
4945	-96.769497	58.004393
4946	-60.730485	58.00439
4947	21.765304	57.910853
4948	-158.234681	57.910845
4950	99.516248	57.997109
4951	102.983751	57.997109
4952	-80.48374	57.997101
4953	-77.016239	57.997099
4954	87.518625	57.979219
4955	114.981374	57.979219
4956	-92.481364	57.979211
4957	-65.018619	57.979209
4958	43.689688	57.874691
4960	158.810326	57.874682
4961	-136.310307	57.87468
4962	62.708845	57.906739
4963	139.79115	57.90674
4964	-117.291136	57.906735
4966	50.588558	57.85509
4968	151.911455	57.855082
4969	-129.411435	57.855081
4970	78.975951	57.901718
4971	123.524048	57.901718
4972	-101.024033	57.901713
4974	13.720013	57.83137
4975	-171.22001	57.831365
4977	8.77999	57.831364
4978	20.370859	57.779754
4980	-159.629127	57.779746
4982	91.818857	57.842344
4983	110.681142	57.842344
4985	-69.318849	57.842334
4986	97.804025	57.810167
4987	104.695974	57.810167
4989	-75.304017	57.810158
4990	45.147926	57.732255
4991	-134.852068	57.732246
4993	157.352088	57.732247
4995	56.040424	57.730911
4997	-123.95956	57.730905
4998	85.917016	57.726322
4999	116.582983	57.726322
5000	-94.082969	57.726315
5001	-63.41701	57.726312
5002	60.054514	57.703148
5004	-119.945468	57.703142
5006	18.992509	57.633585
5008	-161.007478	57.633576
5010	81.670604	57.703944
5011	120.829395	57.703944
5012	-98.329382	57.703936
5014	69.396956	57.720122
5015	133.103046	57.720123
5016	-110.603027	57.720117
5018	72.087486	57.720721
5019	130.412516	57.720721
5020	-107.912499	57.720715
5022	-169.588146	57.663665
5023	10.411849	57.663665
5025	12.08815	57.663664
5026	-127.980239	57.629833
5028	52.019753	57.629841
5030	66.715897	57.661653
5031	135.784102	57.661653
5032	-113.284087	57.661649
5034	74.779692	57.664166
5035	127.720306	57.664166
5036	-105.220292	57.664159
5038	32.595824	57.565839
5042	31.159836	57.55565
5044	-8.659828	57.55564
5046	34.036668	57.558959
5050	90.182775	57.630817
5051	112.317224	57.630817
5052	-89.817209	57.63081
5053	-67.682767	57.630808
5054	96.115335	57.628136
5055	106.384664	57.628136
5057	-73.615324	57.628125
5058	46.596796	57.572399
5059	-133.403194	57.57239
5061	155.903217	57.572391
5062	29.730213	57.528577
5064	-7.230205	57.528567
5066	35.480822	57.534862
5070	28.30843	57.484835
5071	-151.69156	57.484825
5072	-5.808422	57.484825
5074	36.926723	57.493434
5078	17.631276	57.472746
5082	64.052146	57.545049
5083	138.447857	57.545048
5084	-115.947837	57.545044
5086	77.466023	57.55168
5087	125.033976	57.55168
5088	-102.533961	57.551674
5090	26.895909	57.424668
5091	-153.10408	57.424661
5092	-4.395902	57.424658
5094	38.372799	57.434595
5097	164.12721	57.434587
5098	57.431808	57.442882
5100	-122.568175	57.442876
5102	84.341735	57.45559
5103	118.158264	57.45559
5104	-95.658248	57.455583
5105	-61.841731	57.455579
5106	48.034876	57.395295
5107	-131.965113	57.395284
5110	94.449972	57.442865
5111	108.050027	57.442865
5113	-71.949964	57.442858
5114	25.494017	57.348356
5115	-154.505973	57.348346
5116	-2.994012	57.348345
5118	39.817479	57.358301
5120	162.682533	57.358291
5122	-126.56553	57.388062
5124	53.434465	57.388071
5126	88.57104	57.403954
5127	113.928959	57.403954
5128	-91.428946	57.403947
5129	-66.071035	57.403943
5130	100.397887	57.412465
5131	102.102112	57.412465
5132	-79.602099	57.412457
5133	-77.89788	57.412457
5134	61.41338	57.370445
5135	141.086613	57.370446
5136	-118.586604	57.370441
5138	80.139364	57.385075
5139	122.360635	57.385075
5140	-99.86062	57.385069
5142	16.202476	57.316499
5145	6.297531	57.316489
5146	24.104056	57.256198
5147	-155.895936	57.256188
5148	-1.60405	57.256186
5150	41.259201	57.264541
5153	161.24081	57.264532
5154	70.666998	57.289978
5155	131.833005	57.289978
5156	-109.332987	57.289973
5158	92.807764	57.249202
5159	109.692235	57.249202
5160	-87.192224	57.249196
5161	-70.307756	57.249194
5162	73.327846	57.26472
5163	129.172152	57.264721
5164	-106.672138	57.264715
5166	49.460826	57.201146
5167	-130.539168	57.201137
5170	68.0118	57.258414
5171	134.488201	57.258414
5172	-111.988185	57.25841
5174	22.727254	57.148522
5175	-157.272734	57.148511
5177	42.696432	57.153347
5178	-137.303562	57.153338
5180	159.803577	57.153339
5181	98.706679	57.216584
5182	103.79332	57.216584
5184	-76.206671	57.216574
5185	14.572624	57.190248
5188	7.92738	57.190242
5189	75.986928	57.183582
5190	126.513071	57.183582
5191	-104.013056	57.183576
5193	65.369794	57.169553
5194	137.130205	57.169554
5195	-114.63019	57.169548
5197	82.793216	57.166852
5198	119.706783	57.166852
5199	-97.206768	57.166846
5200	-60.293212	57.166844
5201	86.983943	57.160679
5202	115.516056	57.160679
5203	-93.016044	57.160672
5204	-64.483937	57.160671
5205	58.80216	57.13948
5207	-121.197826	57.139474
5209	54.831646	57.130103
5212	-125.16835	57.130095
5213	21.364766	57.025679
5215	-158.635221	57.025672
5217	44.127663	57.024781
5219	158.372347	57.024773
5220	-135.872332	57.02477
5221	-170.381843	57.051159
5222	9.618159	57.051159
5223	12.881853	57.051163
5225	91.188675	57.043819
5226	111.311324	57.043819
5227	-88.811312	57.043812
5228	-68.688667	57.043809
5229	78.637143	57.048022
5230	123.862856	57.048022
5231	-101.362842	57.048017
5233	62.748466	57.023324
5234	139.751535	57.023322
5235	-117.251518	57.02332
5237	50.873376	56.990186
5238	-129.126619	56.990178
5241	97.037863	57.030834
5242	105.462136	57.030834
5244	-74.537853	57.030824
5245	20.017664	56.888044
5247	-159.982321	56.888035
5249	45.551437	56.878941
5251	156.948571	56.878933
5252	-134.448556	56.878931
5253	85.421848	56.900356
5254	117.078151	56.900356
5255	-94.578136	56.90035
5256	-62.921845	56.900346
5257	56.210354	56.856279
5260	-123.789642	56.856271
5261	-168.749993	56.900017
5262	11.250008	56.90002
5263	81.271875	56.860113
5264	121.228124	56.860113
5265	-98.72811	56.860106
5267	95.391394	56.845618
5268	107.108605	56.845618
5270	-72.891385	56.845609
5271	60.15081	56.821117
5273	-119.849178	56.821108
5275	33.284709	56.749562
5279	31.883036	56.744916
5283	101.25	56.78584
5284	-78.74999	56.785833
5285	71.908552	56.848059
5286	130.591447	56.84806
5287	-108.091436	56.848055
5289	89.592817	56.824552
5290	112.907182	56.824552
5291	-90.407171	56.824545
5292	-67.092811	56.824542
5293	69.280389	56.842588
5294	133.219611	56.842588
5295	-110.719597	56.842584
5297	18.6041	56.756386
5298	-161.395883	56.756378
5301	34.69113	56.737431
5305	30.487557	56.723675
5307	-7.987549	56.723666
5309	52.271344	56.76268
5312	-127.728649	56.762669
5313	36.100829	56.708368
5317	74.538843	56.79784
5318	127.961158	56.797841
5319	-105.461141	56.797833
5321	66.661579	56.780738
5322	135.838421	56.780738
5323	-113.338405	56.780733
5325	29.099676	56.686056
5327	-6.599668	56.686046
5329	46.966339	56.715955
5330	-133.033654	56.715947
5332	155.533668	56.715947
5333	37.512316	56.662259
5337	27.720753	56.632303
5338	-152.279236	56.632293
5339	-5.220746	56.632293
5341	77.164242	56.693088
5342	125.335757	56.693088
5343	-102.835745	56.693082
5345	38.924092	56.599019
5348	163.575916	56.599009
5349	64.059374	56.662238
5350	138.440628	56.662238
5351	-115.940609	56.662234
5353	93.767123	56.654792
5354	108.732876	56.654792
5355	-86.232866	56.654785
5356	-71.267115	56.654785
5357	16.99466	56.658618
5361	26.352093	56.562689
5362	-153.647891	56.562681
5363	-3.852087	56.562678
5365	83.88516	56.622642
5366	118.614839	56.622642
5367	-96.114826	56.622636
5368	-61.385153	56.622632
5369	99.581388	56.627545
5370	102.918611	56.627545
5371	-80.418601	56.62754
5372	-77.081378	56.627537
5373	88.020424	56.590005
5374	114.479575	56.590005
5375	-91.979566	56.589997
5376	-65.520417	56.589995
5377	57.569745	56.566964
5380	-122.430252	56.566956
5381	40.334655	56.518599
5383	162.165355	56.518589
5385	48.371017	56.535992
5386	-131.628975	56.535983
5389	24.994946	56.477514
5390	-155.005044	56.477505
5391	-2.49494	56.477504
5393	15.311856	56.560337
5396	7.18815	56.560329
5397	53.653637	56.518911
5400	-126.346359	56.5189
5401	79.778092	56.5355
5402	122.721907	56.5355
5403	-100.221893	56.535495
5405	61.477198	56.48821
5407	-118.522791	56.488202
5409	41.742516	56.420985
5412	160.757496	56.420978
5413	23.650487	56.377105
5414	-156.349503	56.377096
5415	-1.150482	56.377093
5417	92.164991	56.454349
5418	110.335008	56.454349
5419	-87.835	56.454342
5420	-69.664984	56.45434
5421	-171.152366	56.431601
5422	8.847635	56.431602
5423	13.652374	56.431605
5425	97.932287	56.436043
5426	104.567712	56.436043
5428	-75.432279	56.436034
5429	70.521718	56.414687
5430	131.97828	56.414687
5431	-109.478267	56.414682
5433	49.764187	56.339242
5434	-130.235805	56.339231
5437	73.121848	56.394898
5438	129.378153	56.394897
5439	-106.878136	56.394894
5441	43.14621	56.306201
5444	159.353804	56.306192
5445	67.927378	56.379094
5446	134.572621	56.379093
5447	-112.072607	56.379087
5449	22.319826	56.261806
5450	-157.680164	56.261796
5452	86.471807	56.339293
5453	116.028192	56.339293
5454	-93.528183	56.339287
5455	-63.971802	56.339283
5456	82.374271	56.327406
5457	120.125728	56.327406
5458	-97.625713	56.327401
5459	-59.874268	56.327397
5460	75.72088	56.320622
5461	126.779119	56.320622
5462	-104.279106	56.320616
5464	55.019253	56.259193
5467	-124.980745	56.259183
5468	65.345816	56.287651
5469	137.154184	56.28765
5470	-114.654167	56.287646
5472	58.90908	56.26254
5475	-121.090917	56.262532
5477	12.044244	56.245137
5478	-169.544226	56.245134
5479	10.455772	56.245134
5480	96.304549	56.249184
5481	106.19545	56.249184
5483	-73.804542	56.249174
5484	90.585058	56.241634
5485	111.914941	56.241634
5486	-89.414933	56.241627
5487	-68.08505	56.241624
5488	44.544296	56.1743
5489	-135.4557	56.17429
5491	157.955716	56.174291
5492	20.923956	56.15381
5494	-159.076031	56.153801
5496	78.312186	56.193234
5497	124.187813	56.193234
5498	-101.6878	56.19323
5500	51.144635	56.125927
5503	-128.855359	56.125918
5505	62.780861	56.141191
5507	-117.219127	56.141184
5508	45.935375	56.025372
5510	156.564636	56.025363
5511	-134.064621	56.025362
5514	-160.662377	56.083385
5516	84.94733	56.07189
5517	117.552669	56.07189
5518	-95.052658	56.071883
5519	-62.447324	56.07188
5520	94.698094	56.059764
5521	107.801905	56.059764
5522	-85.301896	56.059757
5523	-72.198086	56.059756
5524	100.429305	56.043752
5525	102.070694	56.043752
5526	-79.570685	56.043746
5527	-77.929297	56.043744
5528	89.0275	56.014895
5529	113.472499	56.014895
5530	-90.972489	56.014887
5531	-66.527494	56.014884
5532	32.574168	55.929292
5536	33.942555	55.929003
5540	17.678637	56.014138
5541	-162.321354	56.014132
5544	80.889564	56.01467
5545	121.610435	56.01467
5546	-99.110422	56.014666
5547	-58.389559	56.014662
5548	56.367282	55.983855
5551	-123.632715	55.983844
5552	31.211921	55.913254
5554	-8.711912	55.913246
5556	35.315696	55.912198
5559	167.184312	55.912187
5560	29.857154	55.881107
5562	-7.357148	55.881098
5564	60.227717	55.943401
5567	-119.772279	55.943392
5568	36.692181	55.878723
5571	165.807828	55.878713
5572	71.735928	55.975219
5573	130.764071	55.975218
5574	-108.264056	55.975214
5576	69.167161	55.965108
5577	133.332837	55.965108
5578	-110.832826	55.965102
5580	52.511226	55.896303
5583	-127.48877	55.896293
5584	28.511174	55.833098
5586	-6.011167	55.833089
5588	16.029727	55.923973
5590	-163.970263	55.923968
5592	74.307193	55.931019
5593	128.192807	55.931018
5594	-105.692792	55.931011
5596	47.31809	55.859538
5597	-132.681905	55.85953
5599	155.181921	55.859531
5600	38.070583	55.828454
5603	164.429427	55.828445
5604	66.607595	55.900026
5605	135.892403	55.900026
5606	-113.392391	55.90002
5608	93.112849	55.863029
5609	109.38715	55.863029
5610	-86.887142	55.863021
5611	-70.612842	55.863021
5612	27.175232	55.769501
5614	-4.675225	55.769491
5616	98.799763	55.84444
5617	103.700236	55.84444
5618	-81.200226	55.844434
5619	-76.299754	55.844432
5620	39.449468	55.761303
5622	163.050543	55.761294
5624	76.874415	55.833601
5625	125.625584	55.833601
5626	-103.125573	55.833598
5629	8.099364	55.80525
5630	14.400639	55.805252
5632	83.447368	55.787518
5633	119.052631	55.787518
5634	-96.552619	55.78751
5635	-60.947363	55.787506
5636	25.85052	55.690615
5637	-154.149468	55.690607
5638	-3.350514	55.690607
5640	64.06144	55.780498
5641	138.438562	55.780495
5642	-115.938548	55.780492
5644	87.492583	55.772978
5645	115.007416	55.772978
5646	-92.507403	55.772973
5647	-64.992577	55.772969
5648	40.827391	55.677213
5651	161.67262	55.677204
5652	48.691147	55.676956
5653	-131.308853	55.676946
5656	57.696909	55.693251
5659	-122.303088	55.69324
5660	24.538173	55.596767
5661	-155.461818	55.596758
5662	-2.038167	55.596758
5664	53.862905	55.650643
5667	-126.137091	55.650632
5668	79.431366	55.684566
5669	123.068633	55.684566
5670	-100.56862	55.684561
5672	91.548842	55.655798
5673	110.951157	55.655798
5674	-88.451149	55.65579
5675	-69.048835	55.655788
5676	97.190589	55.654216
5677	105.30941	55.654216
5678	-82.809402	55.654209
5679	-74.690582	55.654206
5682	9.685282	55.633751
5683	12.814727	55.633752
5684	42.202927	55.576166
5687	160.297083	55.576158
5688	61.52511	55.609954
5691	-118.474885	55.609943
5692	23.162002	55.511478
5693	-156.837988	55.511469
5694	-0.661992	55.511469
5695	50.053303	55.477808
5698	-129.946696	55.477798
5699	43.574663	55.458174
5701	158.925347	55.458165
5703	70.380979	55.539271
5704	132.119017	55.539272
5705	-109.619007	55.539267
5707	85.980629	55.515156
5708	116.51937	55.515156
5709	-94.019357	55.51515
5710	-63.480624	55.515146
5711	72.923234	55.524689
5712	129.576766	55.524689
5713	-107.076753	55.524684
5715	67.844602	55.499832
5716	134.6554	55.499832
5717	-112.155386	55.499826
5719	81.972285	55.486079
5720	120.527714	55.486079
5721	-98.027701	55.486072
5722	-59.472281	55.486068
5723	95.601801	55.464738
5724	106.898198	55.464738
5725	-84.39819	55.464732
5726	-73.101794	55.46473
5727	21.600919	55.467248
5728	-158.399069	55.467241
5730	101.25	55.416837
5731	-78.74999	55.416829
5732	75.464957	55.456933
5733	127.035042	55.456933
5734	-104.535033	55.456928
5736	90.006204	55.435926
5737	112.493795	55.435926
5738	-89.993785	55.43592
5739	-67.506196	55.435916
5741	11.250008	55.472905
5742	19.968182	55.425801
5744	-160.031808	55.425793
5746	55.198702	55.389248
5747	-124.801294	55.389238
5750	65.318659	55.406574
5751	137.18134	55.406573
5752	-114.681328	55.406567
5754	59.007412	55.387748
5757	-120.992585	55.38774
5758	44.941214	55.323284
5759	-135.058782	55.323273
5761	157.558797	55.323275
5762	18.343378	55.363683
5764	-161.656616	55.363675
5766	77.999956	55.337302
5767	124.500043	55.337302
5768	-102.000029	55.337298
5770	51.403392	55.262306
5771	-128.596604	55.262298
5774	16.727128	55.281393
5776	-163.272863	55.281387
5778	94.033346	55.270458
5779	108.466653	55.270458
5780	-85.966641	55.270452
5781	-71.533339	55.27045
5782	62.800811	55.262614
5784	139.699199	55.262608
5785	-117.199187	55.262603
5786	99.641404	55.256666
5787	102.858595	55.256666
5788	-80.358585	55.256659
5789	-77.141393	55.256656
5790	84.491986	55.240989
5791	118.008013	55.240989
5792	-95.508001	55.240981
5793	-61.991982	55.240979
5794	46.301232	55.171576
