 59.083   -3.250
 59.083   -3.083
 58.917   -3.417
 58.917   -3.250
 58.917   -3.083
 58.917   -2.917
 58.750   -2.917
 58.583   -4.917
 58.583   -4.750
 58.583   -4.583
 58.583   -4.083
 58.583   -3.917
 58.583   -3.750
 58.583   -3.583
 58.583   -3.417
 58.583   -3.250
 58.583   -3.083
 58.417   -6.417
 58.417   -6.250
 58.417   -5.083
 58.417   -4.917
 58.417   -4.750
 58.417   -4.583
 58.417   -4.417
 58.417   -4.250
 58.417   -4.083
 58.417   -3.917
 58.417   -3.750
 58.417   -3.583
 58.417   -3.417
 58.417   -3.250
 58.417   -3.083
 58.250   -6.917
 58.250   -6.750
 58.250   -6.583
 58.250   -6.417
 58.250   -6.250
 58.250   -5.250
 58.250   -5.083
 58.250   -4.917
 58.250   -4.750
 58.250   -4.583
 58.250   -4.417
 58.250   -4.250
 58.250   -4.083
 58.250   -3.917
 58.250   -3.750
 58.250   -3.583
 58.250   -3.417
 58.083   -7.083
 58.083   -6.917
 58.083   -6.750
 58.083   -6.583
 58.083   -6.417
 58.083   -5.417
 58.083   -5.250
 58.083   -5.083
 58.083   -4.917
 58.083   -4.750
 58.083   -4.583
 58.083   -4.417
 58.083   -4.250
 58.083   -4.083
 58.083   -3.917
 58.083   -3.750
 57.917   -6.917
 57.917   -6.750
 57.917   -6.583
 57.917   -5.583
 57.917   -5.417
 57.917   -5.250
 57.917   -5.083
 57.917   -4.917
 57.917   -4.750
 57.917   -4.583
 57.917   -4.417
 57.917   -4.250
 57.917   -4.083
 57.750   -6.917
 57.750   -5.750
 57.750   -5.583
 57.750   -5.417
 57.750   -5.250
 57.750   -5.083
 57.750   -4.917
 57.750   -4.750
 57.750   -4.583
 57.750   -4.417
 57.750   -4.250
 57.750   -4.083
 57.750   -3.917
 57.750   -3.417
 57.750   -3.250
 57.583   -7.417
 57.583   -7.250
 57.583   -6.583
 57.583   -6.417
 57.583   -6.250
 57.583   -5.750
 57.583   -5.583
 57.583   -5.417
 57.583   -5.250
