 -2.500  -62.500
1901    225.7   203.5   271.8   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.7
1902    225.8   203.5   271.8   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.7
1903    225.8   203.5   271.8   281.5   274.7   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.8
1904    225.7   203.5   271.7   281.5   274.7   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.7
1905    225.7   203.5   271.7   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.2   204.5    2342.7
1906    225.8   203.5   271.8   281.5   274.8   183.5   135.3   102.5   118.5   161.0   180.3   204.5    2342.8
1907    225.8   203.5   271.8   281.5   274.8   183.5   135.3   102.5   118.5   161.0   180.2   204.5    2342.8
1908    225.7   203.5   271.7   281.5   274.7   183.5   135.2   102.5   118.5   161.0   180.2   204.5    2342.7
1909    225.7   203.5   271.7   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.2   204.5    2342.7
1910    209.5   192.7   243.0   259.0   197.0   195.5   122.0    88.8    78.5   148.5   178.7   236.7    2150.0
1911    195.2   173.5   218.2   221.0   185.0   218.0    81.7    81.5    56.0   121.5   133.0   162.0    1846.7
1912    116.5   128.3   161.0   243.0   251.2   149.2    88.5    77.7   168.0   157.7    97.2   274.5    1913.0
1913    261.5   166.0   246.8   250.0   326.5   143.0   121.0    81.3    98.0   169.3   120.0   208.7    2192.0
1914    223.3   211.7   222.2   220.0   234.0   167.7    86.8    96.8    88.7   205.8   179.7   214.5    2151.2
1915    166.5   139.3   233.7   252.8   177.0   212.7   125.3    80.0   114.0   160.7   149.8   168.8    1980.5
1916    211.5   204.8   201.0   267.0   215.0   190.2   103.3    51.2    80.0   159.2   161.0   174.2    2018.5
1917    188.0   192.2   272.8   267.0   245.0   213.5   139.2   144.5   105.2   124.7   161.3   225.2    2278.7
1918    227.0   183.0   228.7   226.5   195.0   149.5   110.0    63.0    60.3   158.0   164.7   170.5    1936.2
1919    228.7   179.0   206.0   240.2   181.7   131.8   109.0    94.5   134.2   211.5   130.5   181.0    2028.2
1920    213.5   198.7   262.5   249.2   216.8   257.5   278.0    82.0    74.3   145.7   141.7   206.5    2326.5
1909    225.7   203.5   271.7   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.2   204.5    2342.7
1902    225.8   203.5   271.8   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.7
1916    211.5   204.8   201.0   267.0   215.0   190.2   103.3    51.2    80.0   159.2   161.0   174.2    2018.5
1912    116.5   128.3   161.0   243.0   251.2   149.2    88.5    77.7   168.0   157.7    97.2   274.5    1913.0
1919    228.7   179.0   206.0   240.2   181.7   131.8   109.0    94.5   134.2   211.5   130.5   181.0    2028.2
1907    225.8   203.5   271.8   281.5   274.8   183.5   135.3   102.5   118.5   161.0   180.2   204.5    2342.8
1914    223.3   211.7   222.2   220.0   234.0   167.7    86.8    96.8    88.7   205.8   179.7   214.5    2151.2
1901    225.7   203.5   271.8   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.7
1915    166.5   139.3   233.7   252.8   177.0   212.7   125.3    80.0   114.0   160.7   149.8   168.8    1980.5
1913    261.5   166.0   246.8   250.0   326.5   143.0   121.0    81.3    98.0   169.3   120.0   208.7    2192.0
1906    225.8   203.5   271.8   281.5   274.8   183.5   135.3   102.5   118.5   161.0   180.3   204.5    2342.8
1911    195.2   173.5   218.2   221.0   185.0   218.0    81.7    81.5    56.0   121.5   133.0   162.0    1846.7
1920    213.5   198.7   262.5   249.2   216.8   257.5   278.0    82.0    74.3   145.7   141.7   206.5    2326.5
1908    225.7   203.5   271.7   281.5   274.7   183.5   135.2   102.5   118.5   161.0   180.2   204.5    2342.7
1910    209.5   192.7   243.0   259.0   197.0   195.5   122.0    88.8    78.5   148.5   178.7   236.7    2150.0
1904    225.7   203.5   271.7   281.5   274.7   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.7
1905    225.7   203.5   271.7   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.2   204.5    2342.7
1918    227.0   183.0   228.7   226.5   195.0   149.5   110.0    63.0    60.3   158.0   164.7   170.5    1936.2
1917    188.0   192.2   272.8   267.0   245.0   213.5   139.2   144.5   105.2   124.7   161.3   225.2    2278.7
1903    225.8   203.5   271.8   281.5   274.7   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.8
1902    225.8   203.5   271.8   281.5   274.8   183.5   135.2   102.5   118.5   161.0   180.3   204.5    2342.7
1907    225.8   203.5   271.8   281.5   274.8   183.5   135.3   102.5   118.5   161.0   180.2   204.5    2342.8
1919    228.7   179.0   206.0   240.2   181.7   131.8   109.0    94.5   134.2   211.5   130.5   181.0    2028.2
