 -2.500  -62.500  15731.5  15862.0  16052.5  16241.2  16424.8  16599.7  16784.2  16965.0  17134.1  17246.3
 -2.500  -50.100  13050.5  13222.9  13358.2  13508.5  13663.6  13824.7  13966.4  14124.3  14258.7  14397.5
 36.000  -84.250   5945.1   6015.0   6072.4   6111.3   6213.2   6285.8   6331.2   6399.5   6449.1   6521.2
 54.000 -105.100   5162.4   5162.1   5183.4   5195.8   5236.9   5285.3   5268.3   5302.7   5358.9   5268.6
 48.670    7.080   3327.5   3332.6   3362.3   3384.9   3392.8   3419.7   3449.6   3454.1   3481.1   3512.4
 41.750   12.370    992.6    978.3   1084.2   1120.7   1136.2   1151.6   1151.1   1106.4   1186.3   1168.6
 64.120   19.450   6058.6   6036.9   6096.6   6175.4   6232.8   6268.3   6319.9   6294.9   6297.7   6336.0
 44.080    0.080   3181.0   3218.8   3259.5   3224.5   3262.7   3179.2   3231.8   3282.1   3308.5   3332.6
 61.850   24.280   6663.9   6673.6   6772.2   6815.4   6893.5   6935.3   6988.9   6965.8   7009.2   7014.8
