 -2.500  -62.500
1901
   21.6    0.7    3.5    0.0    0.0   26.1    0.0   52.9    3.2   13.6    5.7    4.2    0.9    0.0    0.0    0.0    5.4    7.0    8.4    2.1   36.6    0.0    0.0    0.0    0.0    0.0    1.3    4.8   27.8    0.0
   11.6   17.2    5.5    4.2    0.0    0.0    9.1    7.8   12.7    0.0    3.8    6.0    0.0   22.6   18.7   20.1    4.6   21.9    0.6    1.4    0.0    0.0    4.9    9.6    0.0    0.0    0.0    2.2   14.6    4.4
    0.0    0.0   23.7    9.3    0.0    0.0    2.8   10.7    0.1    0.0    0.0    0.0    0.0    0.0    7.1    0.0    9.9   36.6    6.6    7.2    1.9    0.0    0.0    0.0   14.2    1.1   57.0   45.0   38.7    0.0
   20.8    0.4    2.3    7.1    0.0    0.7    2.0    8.3    1.0   26.5   33.8   31.5    0.0    0.0    0.0    1.2   14.7    0.0    0.0    4.8    4.6   62.2    5.9    5.4   10.2    0.0    0.0   29.7    6.0    2.5
    6.8    0.0    0.0    0.0   43.1   15.2    0.0    0.0    0.0    0.0   11.5   19.1    0.0    0.0    7.2   38.8    4.9   23.6    6.0   10.4    5.6   27.6    1.2    0.0    0.0    0.0    0.0   23.4    4.8   25.2
    4.1    0.0   29.5    3.3    0.0    7.8    0.0    0.0   22.4    0.0   25.9   34.7    9.3    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    6.1    3.7    0.0    0.0    0.0    7.2   29.5
    5.5    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    2.2   11.8    0.0    0.0    0.0    0.0    1.8    4.1   22.6    9.7    0.5    2.8   32.4   16.4    1.5    0.0    0.0    0.0    0.0    0.5   23.3
    0.0    0.0    0.0    0.0    0.0   14.2    0.0    1.9    0.0    0.0   14.3   26.2    0.0    0.0    0.0    0.9   18.5    0.3    0.0   18.8    0.0    0.0    0.0    0.0    0.0    0.0    2.6    4.9    0.0    0.0
    0.0    0.7    6.7    0.0    2.8    8.2    4.4    0.0    0.0    0.0    0.0    6.4    3.9    0.0   21.0    0.0   17.5    3.4    3.3    0.0    0.0    0.0    0.0    0.0    0.0    8.0    8.2    1.5   20.1    2.6
    0.0   25.6    1.2    1.6    0.0    0.5   45.4    0.7    0.0    2.9    1.1    4.8    0.0    0.0   25.3    1.6   11.6    0.0    0.0    0.0    0.0    0.0   35.2    1.2    0.0    0.0    0.0    0.0    0.0    2.2
    1.7    5.6   18.4    0.0    0.0    0.0    0.0    0.0   30.0    0.2    8.8    8.6    5.2    7.7    0.0   27.6    0.0    0.0    0.0    0.0    0.0    0.0   41.5   18.7    0.0    0.0    0.0    6.2    0.0    0.0
    5.5    0.8    0.0    0.0    9.4    2.5    2.6   17.7   25.8    5.6   10.7    0.0    0.0    0.0    6.2    0.0   17.6    0.0   12.0    8.0   25.3    4.7    1.7    5.2    0.9   12.1    0.0    0.0   16.1   13.9
1902
    3.3    2.7    3.1    6.1    3.1    0.6   20.3    2.2   10.1   24.1   25.7    0.0    0.4    0.6   30.7    3.0   22.1    0.0    0.0    6.3    7.8    0.6    3.4   32.9    7.1    5.7    0.0    0.0    2.4    1.5
    0.0   50.0   15.7   35.3    0.0    1.0    0.0   19.6    1.9    0.3    0.8    0.0    1.1    3.3   15.6    4.5    0.9    0.0   19.4    0.0    0.0    1.3    0.0    0.0    0.0    1.4    0.0    3.5    5.3   22.6
    0.1   25.8    1.0   30.6   17.9   20.5    0.0    1.0    0.0    0.0    0.0    0.8    8.0    0.0    5.5   54.2    0.4    1.8    0.0    4.5    2.8   25.5    0.0    0.0   22.5   17.1   23.7    6.3    1.8    0.0
    0.0    0.0    3.0    1.8    4.1    2.2    3.0    0.5   26.7    0.0    0.9   17.9    0.0    0.0   18.3    0.6    3.2   33.5   18.8    0.0    5.5    6.1   57.5    0.3   38.0    1.9    1.2    4.4   32.1    0.0
   18.9    1.5    0.5   24.5    3.2    0.0    1.7   21.2    7.0    0.9    1.5    1.2   12.4   55.7    6.5    0.0    1.3   32.2    0.0    5.2    8.9    2.8    0.0    0.0    0.0    0.0    9.7    0.0    4.5   53.3
    0.0   11.5    0.0    0.0    0.0   27.5   11.8    1.3   10.4    0.0    0.0    0.0   11.8    4.2    0.0    0.8   13.9   13.1    0.0   18.8    2.5    0.0    0.0   10.8   10.9    9.9    5.1    0.0   12.8    6.3
    0.0    0.0    0.0   13.5   13.7    0.2   27.3    0.0   13.1    1.6   23.6    4.4    0.0    0.0    0.0    0.0    0.0    0.0   17.7    0.0    8.5    0.0    0.0    1.5    0.0    0.0   10.1    0.0    0.0    0.0
    1.3    3.1   14.7    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0   15.7    0.0    0.0    0.0   17.2    0.0    0.0    0.0    1.0   27.0    0.0    0.0    0.0   22.4
    0.0    0.0    0.0    2.9    1.0    6.5    0.0   52.9    0.0    0.0    0.0    0.0    0.0    0.0    1.6    0.0    0.0    0.0    0.0    0.0   10.0    1.2    0.0    0.0    3.9   38.5    0.0    0.0    0.0    0.0
    0.0    0.0    0.0    0.0    0.0    0.0   10.3    0.0    0.0    0.0    0.0    7.1    2.0    0.0    0.0    0.0   37.7   10.8   12.6    0.0    0.0    0.0   19.1    0.2    0.0    0.0    7.2    7.5   25.0   21.6
    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    4.9    6.7    0.0    0.0    0.0   21.4    0.0   19.7    0.0    0.0    0.0    0.0    0.0   56.7   18.8    5.9   46.2    0.0    0.0
   12.6    5.7    0.5    1.9    3.7    0.0    0.0   18.6   31.5   13.2    0.0    0.0    0.0   18.3    2.3   40.3    1.2    5.2   23.8    0.0    0.0    0.0    0.0    0.0   22.2    3.5    0.0    0.0    0.0    0.0
1903
    0.0    1.5   30.7    4.2    0.6    5.4   27.3    0.0    0.8   19.0    0.0    5.0    3.1    1.4    0.0    0.0    2.7    2.5    0.0    0.0    0.0    3.1    0.5   34.3    3.7    0.0   33.4   18.1   28.6    0.0
    0.0    0.0   22.4    0.0    0.5    2.1   31.8    0.1    4.9   14.9    0.0    3.0    0.0    0.0    0.0   42.9    1.4    0.4    0.0   17.4   16.4    3.8   28.3    2.3    2.1    0.0    8.7    0.0    0.0    0.0
    0.0    0.0    0.0    8.3    0.9    0.0    0.0    1.9   14.5    0.0    0.0    0.0   22.5    4.3   32.6   39.4   13.4   11.5   25.0    6.4    0.0    0.0    0.0   24.3    9.4   11.7   12.9   32.7    0.0    0.0
    6.0    0.6   42.2   18.8    0.0    4.7    3.0    2.7    0.0    0.0    0.0    0.0   13.8   32.3    0.0    0.0   16.5    2.0    9.6    0.0   18.3    6.1   14.9   21.3   36.4    0.6   25.7    5.9    0.0    0.0
    0.3   44.8    0.0    0.0    0.2    1.1    3.3   16.2   20.5   17.5    0.0    3.8   36.2    0.0    1.3    2.1    1.6    2.0    2.0    1.5   17.5   34.5   14.2    0.0    4.6    4.1    0.0   11.0    4.2   30.1
    5.8    0.0   14.3    4.3    0.0   17.0    3.9    0.0    0.0    5.5   14.7    8.3    5.9    5.5    3.7    3.9    0.0    0.0    0.0    0.0   10.1    0.0   52.2    0.0    0.0    0.0    2.7   21.8    0.6    3.4
    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0   27.8   19.2    0.0    5.5    0.0    0.0    0.0    0.0    0.0   13.9    3.4    2.4    0.0   18.7    3.3    0.1    0.0    0.0    0.0   40.2    0.7
   19.3    0.0    1.0    0.0    8.7    0.0    0.0    0.0    2.0    0.0    0.0    0.0    1.2    1.9    0.0   12.2    0.0   18.3    0.0   17.0    0.0    1.9   19.1    0.0    0.0    0.0    0.0    0.0    0.0    0.0
    0.0    0.0    0.0    0.0   24.4    2.9    0.0    0.0    0.0    5.8    0.0    0.0    3.7    0.0    0.0    0.0    6.0    0.1   72.1    0.0    0.0    0.0    0.0    3.7    0.0    0.0    0.0    0.0    0.0    0.0
    0.0    0.0    0.0    0.0    0.0    0.0    0.0    4.8    0.0    0.0   24.7    0.0   17.1    3.2    0.0    0.0    0.0   65.1   13.0    5.8    0.0   26.1    0.0    1.3    0.0    0.0    0.0    0.0    0.0    0.0
   19.1    0.0    0.2    2.9    7.6    0.0    0.0   19.3    6.9    3.3   28.9    0.0    0.0    0.0    0.0    0.0    0.0    0.0    6.2   40.9    0.0    2.4    0.0    0.0    0.0    0.0    0.0    0.0   14.8   27.6
    0.0    4.7    0.0    0.0    2.2    0.0    0.0   13.0   24.3    0.0    0.0    0.0    0.0    0.0    0.0   40.2    5.0   34.5    1.5   28.7    3.0    0.0    0.0    0.0    0.0    0.0   14.4   29.5    3.5    0.0
1904
    0.0   17.5   20.3   36.3   19.5    1.4    0.0    2.1    0.0   20.7    8.9    4.5    0.0    0.0   25.9   31.0    0.0    0.0    0.0    0.0    0.0    0.0    2.9    0.0   22.1    3.4    0.0    3.7    3.1    2.5
    0.0    0.0    0.0    0.0    0.0    0.3    0.0    0.0    0.0    8.7    0.0    8.7    1.0   15.1   17.5   17.8   31.1    3.5    7.4    8.6    4.9    0.0    0.0    0.3   22.1   13.7    4.3   15.0    3.9   19.8
   18.4    0.0   16.6    5.8    0.0    0.0    1.8   18.3   22.1   12.4   33.0    0.0   13.9   25.8    3.9   21.2    7.7    5.0    0.0    0.0   14.8    4.5    0.0   24.4    0.0    0.0   14.0    0.0    8.0    0.0
    0.0    0.1    6.7    0.0   17.5   17.6    5.0   25.5    0.0    5.9   30.3    3.5    0.0    0.0   16.4    3.1   14.1   21.0   18.3    0.8   15.5   10.1   10.8    8.9    1.7   12.2   21.4    6.4    0.0    8.6
    3.6   10.6    0.0   10.9   14.0    3.3    5.3    0.0    0.0    3.2    3.8   11.1   32.4   16.4    1.7    9.4    3.9    9.4   30.0    0.0   15.2   12.8   25.3   24.1    1.7    0.0    0.0   26.5    0.0    0.0
    0.1    0.4    2.2    5.3   32.9    1.7    0.0    1.9    0.0    4.1    6.6    2.4    0.0    0.0    1.2    0.0    7.7   16.7    0.1   35.6   29.2   30.7    0.0    1.3    3.1    0.3    0.0    0.0    0.0    0.0
   14.4    0.6    7.1    4.8    3.8    0.0    5.4    8.2   15.5   12.8    0.0    0.0    0.0   10.4    3.8    0.0    0.0    0.0    0.0    0.0    3.4    5.1    6.7    9.3    0.0    0.0    0.0   24.0    0.0    0.0
