 -2.500  -62.500      7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.5      7.4      7.4
 -2.500  -50.100      7.0      7.1      7.2      7.2      7.2      7.2      7.2      7.2      7.2      7.2
 36.000  -84.250      3.7      3.7      3.8      3.8      3.8      3.7      3.8      3.8      3.8      3.8
 54.000 -105.100      4.2      4.3      4.2      4.2      4.2      4.2      4.2      4.1      4.0      4.1
 48.670    7.080      3.6      3.5      3.5      3.5      3.5      3.4      3.5      3.5      3.5      3.5
 41.750   12.370      3.7      3.4      4.6      5.1      5.1      4.7      4.4      4.1      4.4      4.3
 64.120   19.450      4.4      4.3      4.3      4.2      4.1      4.2      4.3      4.4      4.3      4.3
 44.080    0.080      3.5      3.6      3.6      3.7      3.6      3.7      3.4      3.6      3.5      3.6
 61.850   24.280      4.8      4.7      4.6      4.6      4.5      4.6      4.7      4.8      4.7      4.6
