 -2.500  -62.500
1901    32.15   87.76   95.43   94.65   91.41   84.81   83.52   86.78   85.75   88.70   87.26   84.22    1002.4
1902   107.87  113.12  119.88  119.08  109.66  106.73  103.80   98.78  100.55  106.49  104.48  110.02    1300.5
1903   122.79  120.76  129.85  126.92  120.99  109.36  104.74  104.73   99.97  103.48  113.56  121.21    1378.4
1904   129.43  126.20  137.72  137.01  131.52  114.35  109.32  107.88  107.52  114.86  119.04  123.38    1458.2
1905   121.00  122.41  141.06  130.77  130.30  114.28  110.04  109.09  112.67  118.12  127.81  126.39    1463.9
1906   132.15  131.12  133.62  139.70  127.29  120.75  112.27  108.42  112.72  120.28  134.43  132.03    1504.8
1907   134.88  124.80  145.11  139.78  131.40  121.99  112.31  111.60  110.33  127.74  136.95  136.39    1533.3
1908   134.51  133.53  151.48  146.16  131.24  124.60  108.52  111.82  109.57  120.43  141.37  136.91    1550.1
1909   127.34  128.82  131.31  139.16  137.12  124.14  117.54  116.84  123.13  137.14  138.67  134.15    1555.3
1910   146.38  140.53  139.84  122.13  124.10  127.83  116.70  107.66  120.08  137.17  130.03  129.66    1542.1
1911   145.91  137.30  148.48  140.24  126.80  134.14  106.71  116.52  105.11  123.28  123.54  133.06    1541.1
1912   117.93  118.65  135.87  142.16  132.97  125.66  111.97  121.67  129.65  141.88  127.69  153.45    1559.5
1913   147.11  139.79  148.26  140.32  137.84  127.22  126.89  115.47  119.73  131.29  132.62  165.80    1632.3
1914   163.53  159.63  154.06  134.62  145.57  120.24  127.97  128.42  120.85  140.13  151.54  170.24    1716.8
1915   147.94  130.03  139.62  156.47  125.21  133.37  138.63  125.18  128.32  124.25  119.87  120.10    1589.0
1916   154.64  145.12  136.27  137.46  129.69  142.12  125.89  105.94  103.20  140.56  132.75  129.57    1583.2
1917   125.43  130.09  139.81  145.28  135.92  145.49  135.09  121.05  115.12  123.82  138.63  135.95    1591.7
1918   132.64  134.78  132.79  133.98  141.61  134.37  127.91  115.46   99.95  129.89  138.51  140.01    1561.9
1919   155.50  147.65  140.65  149.02  140.39  141.70  133.00  119.92  126.91  149.21  137.42  137.40    1678.8
1920   146.71  141.27  146.85  151.91  157.22  128.11  132.32  109.01  111.49  129.42  118.07  115.93    1588.3
1909   129.26  130.46  133.55  158.26  157.09  146.82  133.89  138.11  135.66  139.21  138.84  135.42    1676.6
1902   140.98  133.20  150.83  149.52  144.22  152.47  137.58  124.24  115.72  135.64  123.34  141.95    1649.7
1916   148.56  145.10  145.62  149.55  139.72  145.29  124.67  105.71  102.67  135.96  128.64  125.98    1597.5
1912   122.80  127.17  155.62  160.63  144.54  142.36  123.42  121.88  127.15  137.97  124.38  149.25    1637.2
1919   151.88  160.19  152.58  162.12  139.24  139.65  131.11  119.29  123.23  144.01  133.03  135.13    1691.5
1907   145.06  143.26  163.55  159.21  148.86  148.41  128.40  131.33  117.88  134.84  140.99  137.78    1699.6
1914   169.18  171.27  170.30  147.00  160.01  130.78  127.42  124.56  118.58  135.69  146.85  163.98    1765.6
1901   145.33  163.36  144.33  149.68  151.78  133.38  125.17  127.21  128.96  128.92  138.02  160.80    1696.9
1915   157.18  138.63  148.83  169.85  135.66  138.64  132.86  121.00  123.76  120.31  117.52  123.22    1627.5
1913   155.66  148.16  159.19  150.57  150.45  140.78  130.96  111.53  116.05  126.83  135.54  178.12    1703.9
1906   150.71  147.16  149.83  162.83  145.77  139.23  127.48  122.28  126.58  135.18  154.00  146.93    1708.0
1911   159.39  146.34  157.18  156.67  141.27  143.04  114.81  120.40  100.24  124.52  128.22  140.09    1632.2
1920   152.58  150.26  154.78  153.25  148.15  123.08  125.98  105.52  107.55  135.06  123.20  122.77    1602.2
1908   150.06  147.74  170.77  166.32  145.17  141.54  115.95  119.32  117.37  126.66  151.72  146.73    1699.4
1910   161.22  151.62  151.51  127.73  134.74  140.71  124.62  116.48  128.13  143.13  134.10  132.45    1646.4
1904   153.84  155.32  167.19  165.78  154.59  125.39  130.42  129.67  135.97  141.02  163.20  139.79    1762.2
1905   132.69  140.16  166.02  141.48  151.08  126.50  126.01  131.98  138.29  137.93  147.27  135.19    1674.6
1918   138.61  142.04  135.33  136.21  135.12  123.71  123.56  117.84  102.44  132.28  141.40  145.11    1573.7
1917   128.10  133.85  141.88  147.81  135.29  134.80  135.16  122.50  116.65  125.67  140.35  138.31    1600.4
1903   144.41  141.23  152.33  150.17  140.83  133.80  129.44  139.36  115.62  126.53  146.91  139.30    1659.9
1902   147.99  135.58  147.32  141.19  133.04  152.78  139.54  125.99  117.14  140.13  127.23  148.42    1656.4
1907   147.49  133.26  154.77  147.47  143.76  152.21  131.34  136.62  122.22  140.61  147.69  144.06    1701.5
1919   157.25  148.95  141.79  147.59  138.85  142.71  133.90  120.69  127.67  149.91  138.71  139.52    1687.5
1906   141.82  139.56  141.33  156.96  149.35  146.28  135.90  129.34  132.53  139.98  146.66  138.92    1698.6
1912   125.07  123.54  141.63  156.71  145.74  144.61  125.12  123.30  128.86  142.49  125.64  150.67    1633.4
1909   128.29  131.03  135.00  159.18  157.68  147.34  134.46  138.60  136.08  139.38  139.22  135.89    1682.2
1905   126.31  133.86  168.79  151.77  164.99  135.65  135.13  129.12  134.58  133.11  140.36  129.87    1683.6
1913   144.54  139.29  160.40  152.99  154.11  146.44  137.78  114.91  118.50  126.87  129.25  160.67    1685.8
1918   130.86  140.77  142.89  144.64  146.09  133.09  126.58  114.64   98.11  126.26  134.29  137.41    1575.6
1917   124.30  138.25  151.25  159.18  145.23  144.28  134.16  120.19  111.89  118.82  134.38  131.64    1613.6
1901   139.28  164.29  145.26  150.76  152.80  134.28  127.10  129.65  129.85  129.43  139.00  149.30    1691.0
