 -2.500  -62.500    1.894    1.990    1.934    1.846    1.878    1.877    1.844    1.967    1.885    1.488
 -2.500  -50.100    2.381    2.252    2.182    2.238    2.300    2.124    2.172    2.151    2.222    2.269
 36.000  -84.250    2.049    1.109    1.370    0.862    1.535    1.962    1.861    0.920    1.570    1.344
 54.000 -105.100    0.734    0.450    0.557    0.544    0.688    0.167    0.769    0.542    0.393    0.212
 48.670    7.080    1.251    0.957    1.523    0.825    0.857    0.783    0.817    1.577    1.749    1.457
 41.750   12.370    1.877    1.661    1.288    1.039    1.399    1.274    1.994    0.886    1.424    1.286
 64.120   19.450    0.033    2.401    0.860    1.459    0.720    0.499    1.916    0.181    1.905    0.383
 44.080    0.080    0.879    1.218    1.046    0.770    1.104    1.208    1.751    1.186    0.946    1.855
 61.850   24.280    0.273    2.326    1.487    1.182    0.884    0.315    1.761    0.128    0.590    0.161
