 -2.500  -62.500
1901     -1.9    78.4    88.5    82.9    78.1    76.2    75.0    73.1    67.0    61.2    52.4    43.8   774.673
1902     63.0   102.5   101.2    96.2    90.3    86.4    80.5    69.7    69.6    67.6    64.1    41.9   932.893
1903     70.8    78.9    76.4    72.7    68.1    62.9    57.9    51.7    50.6    48.9    49.0    30.6   718.632
1904     71.1    69.9    71.2    68.9    66.1    60.8    51.5    48.0    47.0    47.4    26.3    51.9   680.342
1905     67.3    67.2    67.4    65.2    63.5    58.7    52.0    49.4    51.2    52.1    17.6    65.9   677.406
1906     70.5    66.3    65.2    64.0    62.5    56.3    52.0    47.4    48.5    27.4    39.3    69.0   668.381
1907     71.0    68.1    67.7    66.3    63.9    55.5    52.5    49.4    50.5     8.6    64.5    70.7   688.777
1908     71.9    70.5    69.5    67.5    63.5    58.7    54.1    50.7    26.5    30.5    70.0    74.0   707.292
1909     73.4    71.1    69.6    67.5    61.4    58.8    56.5    55.5     1.6    59.0    71.6    74.0   720.213
1910     73.7    73.2    73.3    68.4    61.9    58.9    56.1    35.4     4.0    59.9    62.0    71.2   698.087
1911     76.5    72.7    72.5    67.6    66.8    62.5    56.6    -4.6    43.0    48.1    47.6    60.8   670.060
1912     63.7    63.5    62.0    69.2    70.3    66.4    64.4    -9.3    65.2    77.4    74.3    85.6   752.666
1913     84.3    81.1    76.2    72.6    71.7    67.5     3.8    53.2    66.4    61.9    70.8    75.8   785.128
1914     79.2    78.1    73.9    72.4    69.7    65.6   -14.5    64.8    58.2    70.0    73.1    82.7   773.145
1915     81.9    76.1    72.7    74.0    71.5     5.7    53.3    71.3    66.6    71.3    79.2    74.4   798.049
1916     82.0    75.7    74.5    73.4    69.9    -6.9    73.0    69.8    58.9    62.1    63.7    72.4   768.552
1917     78.6    76.2    77.4    76.2    16.3    54.3    79.6    81.3    81.6    72.7    81.1    83.3   858.632
1918     80.1    77.6    74.0    72.6    -6.7    74.0    75.8    70.2    56.0    64.4    63.8    67.1   768.838
1919     75.0    74.9    74.9    23.5    48.7    79.4    77.0    73.9    71.8    72.2    82.1    79.8   833.263
1920     78.5    76.3    74.5    -1.9    79.1    82.3    79.8    71.7    60.5    56.9    67.4    71.2   796.475
1909     76.0    75.3    31.7    39.8    84.1    82.8    80.2    79.9    73.2    71.7    75.2    76.4   846.340
1902     75.6    74.1    -0.7    76.9    84.5    83.1    79.4    67.5    68.9    64.5    66.2    75.8   815.754
1916     75.2    40.8    27.5    83.7    83.5    83.0    76.5    69.8    57.6    57.0    58.7    67.8   781.103
1912     75.1    -1.5    69.4    84.3    85.6    80.7    78.9    66.6    61.3    68.8    65.4    77.1   811.716
1919     57.9    16.3    86.9    88.8    86.6    80.6    76.3    72.6    66.2    66.5    73.9    76.4   849.009
1907      5.3    71.4    85.0    86.0    84.4    81.2    76.2    70.8    68.0    68.2    73.1    72.3   841.792
1914     -6.6    82.6    84.2    84.1    82.0    78.9    70.4    60.9    51.5    61.5    64.6     5.2   719.350
1901     69.0    86.7    86.7    85.9    84.4    79.3    72.5    70.5    65.2    71.2    71.0    -3.6   838.815
1915     82.4    83.7    82.0    83.8    82.2    78.0    69.8    64.6    59.8    63.4     4.9    52.3   806.856
1913     84.5    83.4    85.3    83.3    82.3    76.6    70.4    62.6    59.5    53.5   -12.9    76.7   805.252
1906     87.8    86.9    86.8    85.6    83.6    75.9    71.1    64.1    61.8    11.5    49.5    84.1   848.742
1911     87.7    84.1    84.5    82.8    81.0    72.4    66.0    59.4    46.2   -36.0    45.3    61.8   735.166
1920     72.1    83.2    87.2    87.2    82.5    77.0    73.8    66.8     5.9    29.4    77.2    84.9   827.192
1908     91.8    90.3    89.9    87.1    79.6    75.9    69.6    68.0   -10.3    77.4    84.4    88.6   892.312
1910     87.9    86.7    86.9    81.6    74.8    71.0    67.6    18.3    19.4    63.0    64.4    75.2   796.797
1904     86.5    83.3    85.6    78.2    76.4    72.7    69.4    -7.3    65.4    77.2    83.5    87.0   857.874
1905     86.4    85.1    82.8    77.0    75.4    70.9    35.7    16.1    70.2    74.5    81.2    84.1   839.316
1918     87.4    85.6    76.7    76.0    72.8    68.7    -7.5    60.1    56.8    65.8    65.0    70.8   778.083
1917     80.5    81.6    79.4    78.5    76.8    54.7    10.4    80.9    82.9    74.2    82.8    86.5   869.311
1903     86.5    80.3    76.7    75.8    73.8     0.2    64.7    76.5    74.5    76.6    82.3    84.7   852.533
1902     83.7    76.3    76.3    74.3    71.3    -6.8    77.6    67.4    69.6    67.3    71.5    84.2   812.843
1907     80.0    75.8    75.2    74.3     5.2    63.7    77.2    74.9    75.6    74.8    81.6    82.8   841.005
1919     78.2    75.9    75.5    73.7    -4.8    76.9    74.9    71.9    69.7    70.1    81.3    80.3   823.424
1906     78.1    76.1    75.3    10.6    62.1    81.5    80.3    72.4    68.8    76.7    72.0    75.0   829.038
1912     77.4    73.3    69.5    -5.4    81.1    79.4    77.9    65.4    61.6    72.4    64.8    77.3   794.716
1909     76.2    76.9    18.1    57.8    85.5    83.9    80.8    80.5    73.4    71.4    75.2    77.0   856.643
1905     75.8    74.5    -0.7    82.3    85.8    82.4    79.3    71.4    69.5    69.4    73.7    75.6   838.876
