 -2.500  -62.500
1901    30.49   89.24   98.22   97.19   94.55   88.28   87.74   92.36   90.50   93.89   92.98   90.43    1045.9
1902   111.27  118.77  126.16  124.68  115.61  114.31  112.82  109.26  109.99  116.31  113.09  119.84    1392.1
1903   132.57  131.69  141.91  138.80  132.38  122.36  119.00  120.45  113.51  118.09  130.09  134.42    1535.3
1904   140.95  139.94  152.98  152.48  146.97  127.62  126.31  124.39  123.63  132.88  139.93  137.68    1645.8
1905   132.55  137.25  159.16  144.85  148.89  130.38  126.95  125.44  130.20  134.76  144.17  139.20    1653.8
1906   146.52  144.81  147.96  156.12  143.20  138.56  128.49  124.57  129.67  137.11  148.90  146.39    1692.3
1907   148.34  138.19  159.30  154.11  146.38  139.99  126.48  129.19  124.79  141.53  151.02  149.39    1708.7
1908   145.28  146.34  166.35  161.54  147.39  140.94  121.41  126.58  122.24  132.53  153.25  149.27    1713.1
1909   136.58  140.23  143.35  153.27  152.66  139.34  132.21  134.17  137.42  146.61  149.88  144.93    1710.6
1910   155.87  152.54  152.41  133.46  137.61  143.12  130.88  121.32  130.64  145.03  137.25  136.26    1676.4
1911   154.77  149.18  160.95  154.44  140.53  147.34  120.99  129.57  111.08  126.54  125.20  139.52    1660.1
1912   122.20  124.05  144.86  154.75  144.30  140.19  125.50  130.43  136.53  150.52  133.27  162.20    1668.8
1913   156.00  151.27  161.28  152.70  150.55  141.88  138.80  123.48  128.31  135.56  139.09  171.86    1750.8
1914   172.28  171.73  166.84  147.34  159.09  133.12  136.57  136.75  127.96  146.50  157.10  176.02    1831.3
1915   156.40  141.38  151.53  169.18  137.86  144.24  146.02  133.82  134.48  131.33  127.59  127.70    1701.5
1916   163.50  156.46  148.27  149.74  141.38  149.06  133.43  114.97  109.25  144.57  137.92  136.13    1684.7
1917   132.91  141.33  151.43  157.26  146.35  151.56  142.77  129.62  124.33  132.15  147.90  145.49    1703.1
1918   139.31  144.83  144.51  144.32  148.36  139.14  133.80  122.02  105.86  137.13  145.25  147.55    1652.1
1919   163.02  160.58  153.98  160.94  145.95  147.69  138.13  127.39  134.26  155.80  147.53  147.87    1783.1
1920   158.02  153.97  159.78  160.56  161.12  136.63  139.68  117.80  118.99  137.98  125.84  123.98    1694.3
1909   140.09  143.70  146.45  164.29  163.89  152.57  140.59  145.23  144.30  148.39  149.73  147.46    1786.7
1902   152.99  146.73  160.95  156.52  150.44  155.00  144.19  132.88  125.49  145.71  132.26  154.93    1758.1
1916   163.03  158.71  154.28  156.57  146.49  150.03  132.57  115.57  110.72  144.63  136.85  134.87    1704.3
1912   132.18  133.85  159.07  168.06  151.03  148.13  131.91  131.19  135.05  149.37  133.54  161.88    1735.3
1919   167.52  167.45  160.03  166.93  144.30  146.38  139.09  128.71  133.70  154.10  145.97  148.56    1802.7
1907   157.46  150.05  170.66  164.27  155.21  154.58  137.44  141.97  129.29  145.36  153.35  151.59    1811.2
1914   177.60  178.66  176.85  153.31  166.09  139.21  137.95  135.91  127.33  146.59  156.51  178.01    1874.0
1901   151.26  169.36  150.43  155.42  158.71  142.20  135.23  138.20  139.84  139.48  150.31  168.03    1798.5
1915   162.92  145.78  156.17  175.51  143.55  148.16  144.88  132.40  134.16  131.20  127.80  129.72    1732.2
1913   162.07  155.28  166.22  158.88  158.42  150.80  141.97  121.56  126.36  135.04  140.76  179.51    1796.9
1906   154.92  153.75  156.53  169.86  153.86  149.46  139.20  135.40  139.57  146.68  157.29  151.68    1808.2
1911   163.71  153.58  165.14  164.43  150.52  153.48  127.05  132.77  109.12  124.99  126.71  144.02    1715.5
1920   153.53  153.17  163.19  161.52  158.84  136.09  138.68  117.01  118.13  137.02  127.89  126.60    1691.7
1908   154.11  154.48  178.72  175.05  158.58  154.85  127.77  133.14  125.87  134.95  159.00  153.81    1810.3
1910   165.39  159.80  159.98  137.78  147.86  153.97  138.11  127.05  129.81  147.40  138.48  137.29    1742.9
1904   160.22  162.69  176.61  180.25  168.53  137.64  145.16  138.50  139.03  147.00  164.54  146.30    1866.5
1905   140.53  148.92  178.06  155.86  165.69  140.10  139.73  135.37  144.34  145.01  153.38  142.46    1789.5
1918   144.74  150.60  149.59  148.63  148.92  137.22  132.06  123.12  108.75  139.41  146.37  149.90    1679.3
1917   133.91  144.97  155.93  160.71  148.41  148.34  140.42  130.57  125.79  133.44  148.21  146.03    1716.7
1903   153.30  154.70  166.35  163.74  154.67  144.59  134.64  146.82  124.87  134.31  155.23  148.66    1781.9
1902   157.97  149.60  160.04  153.77  146.55  152.80  144.86  133.61  125.72  146.27  134.27  157.83    1763.3
1907   159.37  147.40  167.84  162.55  153.37  152.93  138.25  143.99  131.22  147.17  155.56  154.31    1814.0
1919   171.42  164.45  157.09  163.47  142.98  147.50  140.29  129.02  134.70  156.17  148.07  151.01    1806.2
