 -2.500  -62.500
1901     0.13    0.68    0.73    0.73    0.73    0.73    0.73    0.72    0.68    0.68    0.68    0.69       0.7
1902     1.17    1.50    1.51    1.51    1.51    1.51    1.51    1.45    1.42    1.42    1.42    1.53       1.5
1903     2.10    2.19    2.19    2.19    2.19    2.19    2.18    2.10    2.10    2.10    2.10    2.54       2.2
1904     2.85    2.89    2.88    2.88    2.88    2.88    2.83    2.78    2.78    2.78    2.86    3.57       2.9
1905     3.56    3.60    3.60    3.60    3.60    3.59    3.50    3.50    3.49    3.49    3.90    4.38       3.7
1906     4.23    3.80    3.76    3.76    3.76    3.71    3.65    3.65    3.65    3.69    4.44    4.59       3.9
1907     4.20    3.96    3.96    3.96    3.95    3.86    3.84    3.84    3.84    4.21    4.77    4.77       4.1
1908     4.18    4.15    4.15    4.15    4.10    4.04    4.03    4.02    4.04    4.82    5.01    4.76       4.3
1909     4.30    4.34    4.34    4.34    4.24    4.22    4.21    4.21    4.54    5.18    5.20    4.71       4.5
1910     4.50    4.53    4.53    4.49    4.41    4.40    4.40    4.40    5.17    5.42    5.19    4.81       4.7
1911     4.69    4.72    4.72    4.62    4.59    4.59    4.58    4.86    5.57    5.59    5.06    4.98       4.9
1912     4.85    4.91    4.87    4.78    4.78    4.77    4.76    5.50    5.80    5.58    5.15    5.17       5.1
1913     5.06    5.09    5.00    4.96    4.96    4.95    5.18    5.93    5.98    5.42    5.32    5.35       5.3
1914     5.24    5.24    5.14    5.13    5.13    5.12    5.78    6.15    5.95    5.44    5.49    5.51       5.4
1915     5.39    5.33    5.29    5.29    5.29    5.45    6.23    6.30    5.75    5.58    5.63    5.65       5.6
1916     5.50    5.43    5.42    5.42    5.41    5.99    6.42    6.24    5.67    5.69    5.77    5.76       5.7
1917     5.55    5.53    5.53    5.53    5.64    6.43    6.51    5.99    5.73    5.82    5.85    5.82       5.8
1918     5.43    5.48    5.48    5.48    5.95    6.41    6.28    5.69    5.66    5.77    5.77    5.69       5.8
1919     5.54    5.58    5.58    5.65    6.40    6.50    6.04    5.70    5.80    5.88    5.82    5.72       5.9
1920     5.64    5.66    5.66    6.06    6.56    6.46    5.84    5.80    5.91    5.91    5.83    5.79       5.9
1909     5.68    5.72    5.76    6.49    6.61    6.22    5.82    5.91    5.98    5.99    5.84    5.84       6.0
1902     5.74    5.77    6.11    6.64    6.59    5.96    5.89    6.00    6.03    5.96    5.88    5.88       6.0
1916     5.77    5.80    6.49    6.65    6.32    5.88    5.96    6.04    6.06    5.91    5.89    5.88       6.1
