-30.000   21.500   0
-30.000   22.000   0
-30.000   22.500   0
-30.000   23.000   0
-30.000   23.500   0
-30.000   24.000   0
-30.000   24.500   0
-30.000   25.000   0
-30.000   25.500   0
-30.000   26.000   0
-30.000   26.500   0
-30.000   27.000   0
-30.000   27.500   0
-30.000   28.000   0
-30.000   28.500   0
-30.000   29.000   0
-30.000   29.500   0
-30.000   30.000   0
-30.000   30.500   0
-30.000   31.000   0
-30.500   17.500   0
-30.500   18.000   0
-30.500   18.500   0
-30.500   19.000   0
-30.500   19.500   0
-30.500   20.000   0
-30.500   20.500   0
-30.500   21.000   0
-30.500   21.500   0
-30.500   22.000   0
-30.500   22.500   0
-30.500   23.000   0
-30.500   23.500   0
-30.500   24.000   0
-30.500   24.500   0
-30.500   25.000   0
-30.500   25.500   0
-30.500   26.000   0
-30.500   26.500   0
-30.500   27.000   0
-30.500   27.500   0
-30.500   28.000   0
-30.500   28.500   0
-30.500   29.000   0
-30.500   29.500   0
-30.500   30.000   0
-30.500   30.500   0
-30.500   31.000   0
-31.000   17.500   0
-31.000   18.000   0
-31.000   18.500   0
-31.000   19.000   0
-31.000   19.500   0
-31.000   20.000   0
-31.000   20.500   0
-31.000   21.000   0
-31.000   21.500   0
-31.000   22.000   0
-31.000   22.500   0
-31.000   23.000   0
-31.000   23.500   0
-31.000   24.000   0
-31.000   24.500   0
-31.000   25.000   0
-31.000   25.500   0
-31.000   26.000   0
-31.000   26.500   0
-31.000   27.000   0
-31.000   27.500   0
-31.000   28.000   0
-31.000   28.500   0
-31.000   29.000   0
-31.000   29.500   0
-31.000   30.000   0
-31.000   30.500   0
-31.500   18.000   0
-31.500   18.500   0
-31.500   19.000   0
-31.500   19.500   0
-31.500   20.000   0
-31.500   20.500   0
-31.500   21.000   0
-31.500   21.500   0
-31.500   22.000   0
-31.500   22.500   0
-31.500   23.000   0
-31.500   23.500   0
-31.500   24.000   0
-31.500   24.500   0
-31.500   25.000   0
-31.500   25.500   0
-31.500   26.000   0
-31.500   26.500   0
-31.500   27.000   0
-31.500   27.500   0
-31.500   28.000   0
-31.500   28.500   0
-31.500   29.000   0
-31.500   29.500   0
-31.500   30.000   0
-32.000   18.000   0
-32.000   18.500   0
-32.000   19.000   0
-32.000   19.500   0
-32.000   20.000   0
-32.000   20.500   0
-32.000   21.000   0
-32.000   21.500   0
-32.000   22.000   0
-32.000   22.500   0
-32.000   23.000   0
-32.000   23.500   0
-32.000   24.000   0
-32.000   24.500   0
-32.000   25.000   0
-32.000   25.500   0
-32.000   26.000   0
-32.000   26.500   0
-32.000   27.000   0
-32.000   27.500   0
-32.000   28.000   0
-32.000   28.500   0
-32.000   29.000   0
-32.000   29.500   0
-32.500   18.000   0
-32.500   18.500   0
-32.500   19.000   0
-32.500   19.500   0
-32.500   20.000   0
-32.500   20.500   0
-32.500   21.000   0
-32.500   21.500   0
-32.500   22.000   0
-32.500   22.500   0
-32.500   23.000   0
-32.500   23.500   0
-32.500   24.000   0
-32.500   24.500   0
-32.500   25.000   0
-32.500   25.500   3
-32.500   26.000   4
-32.500   26.500   0
-32.500   27.000   0
-32.500   27.500   0
-32.500   28.000   0
-32.500   28.500   1
-32.500   29.000   0
-33.000   18.000   0
-33.000   18.500   0
-33.000   19.000   0
-33.000   19.500   0
-33.000   20.000   0
-33.000   20.500   0
-33.000   21.000   0
-33.000   21.500   0
-33.000   22.000   0
-33.000   22.500   0
-33.000   23.000   0
-33.000   23.500   0
-33.000   24.000   0
-33.000   24.500   0
-33.000   25.000   0
-33.000   25.500   7
-33.000   26.000   7
-33.000   26.500   0
-33.000   27.000   0
-33.000   27.500   0
-33.000   28.000   0
-33.000   28.500   0
-33.500   18.000   0
-33.500   18.500   0
-33.500   19.000   0
-33.500   19.500   0
-33.500   20.000   0
-33.500   20.500   0
-33.500   21.000   0
-33.500   21.500   0
-33.500   22.000   0
-33.500   22.500   0
-33.500   23.000   0
-33.500   23.500   0
-33.500   24.000   0
-33.500   24.500   0
-33.500   25.000   0
-33.500   25.500   0
-33.500   26.000   0
-33.500   26.500   0
-33.500   27.000   0
-33.500   27.500   0
-34.000   18.500   0
-34.000   19.000   0
-34.000   19.500   0
-34.000   20.000   0
-34.000   20.500   0
-34.000   21.000   0
-34.000   21.500   0
-34.000   22.000   0
-34.000   22.500   0
-34.000   23.000   0
-34.000   23.500   0
-34.000   24.000   0
-34.000   24.500   0
-34.000   25.000   0
-34.000   25.500   0
-34.000   26.000   0
-34.000   26.500   0
-34.500   18.500   0
-34.500   19.000   0
-34.500   19.500   0
-34.500   20.000   0
-34.500   20.500   0
-34.500   21.000   0
-34.500   21.500   0
-34.500   22.000   0
-35.000   19.500   0
-35.000   20.000   1
